timestamp,sensor_id,event,details,reasons,dilution_cycle
2025-08-20T20:50:00.000000,063,Warming Cycle Started,Cycle #1 for VAV '23',['temp'],1
2025-08-20T20:50:00.000000,063,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-20T20:56:00.000000,063,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-20T20:59:00.000000,044,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-20T21:08:00.000000,055,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-20T21:08:00.000000,055,Dilution Cycle Started,Cycle #1 for VAV '10',['tvoc'],1
2025-08-20T21:08:00.000000,055,VAV Action,VAV '10' airflow not at max. Setting to maximum,['tvoc'],1
2025-08-20T21:09:00.000000,053,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-20T21:14:00.000000,063,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-20T21:14:00.000000,063,Warming Cycle Started,Cycle #1 for VAV '23',['temp'],1
2025-08-20T21:14:00.000000,063,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-20T21:29:00.000000,063,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-20T21:36:00.000000,070,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-20T21:44:00.000000,063,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-20T21:44:00.000000,063,Warming Cycle Started,Cycle #1 for VAV '23',['temp'],1
2025-08-20T21:44:00.000000,063,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-20T22:00:00.000000,063,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-20T22:12:00.000000,063,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-20T22:12:00.000000,063,Warming Cycle Started,Cycle #1 for VAV '23',['temp'],1
2025-08-20T22:12:00.000000,063,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-20T22:25:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-20T22:25:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-20T22:25:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-20T22:44:00.000000,062,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-20T22:44:00.000000,062,Cooling Cycle Started,Cycle #1 for VAV '05',['temp'],1
2025-08-20T22:44:00.000000,062,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-20T22:54:00.000000,059,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-20T22:54:00.000000,059,Dilution Cycle Started,Cycle #1 for VAV '01b',['tvoc'],1
2025-08-20T22:54:00.000000,059,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-20T22:59:00.000000,063,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-20T23:00:00.000000,051,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-20T23:00:00.000000,051,Dilution Cycle Started,Cycle #1 for VAV '16',['tvoc'],1
2025-08-20T23:00:00.000000,051,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-20T23:08:00.000000,060,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-20T23:08:00.000000,060,Dilution Cycle Started,Cycle #1 for VAV '06',['tvoc'],1
2025-08-20T23:08:00.000000,060,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-20T23:12:00.000000,063,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-20T23:12:00.000000,063,Warming Cycle Started,Cycle #1 for VAV '23',['temp'],1
2025-08-20T23:12:00.000000,063,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-20T23:44:00.000000,051,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-20T23:44:00.000000,051,Dilution Cycle Started,Cycle #1 for VAV '16',['tvoc'],1
2025-08-20T23:44:00.000000,051,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-21T00:39:00.000000,051,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T00:39:00.000000,051,Dilution Cycle Started,Cycle #1 for VAV '16',['tvoc'],1
2025-08-21T00:39:00.000000,051,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-21T01:02:00.000000,073,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T01:02:00.000000,073,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T01:08:00.000000,073,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T01:14:00.000000,073,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T01:14:00.000000,073,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T01:19:00.000000,055,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T01:19:00.000000,055,Dilution Cycle Started,Cycle #1 for VAV '10',['tvoc'],1
2025-08-21T01:19:00.000000,055,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-21T01:34:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T01:34:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['tvoc'],1
2025-08-21T01:34:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-21T02:45:00.000000,071,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T02:45:00.000000,073,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T03:09:00.000000,101,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T03:15:00.000000,101,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T03:15:00.000000,101,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-21T03:21:00.000000,117,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T03:28:00.000000,055,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T03:28:00.000000,055,Dilution Cycle Started,Cycle #1 for VAV '10',['tvoc'],1
2025-08-21T03:28:00.000000,055,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-21T04:19:00.000000,120,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T04:19:00.000000,120,Dilution Cycle Started,Cycle #1 for VAV '04',['tvoc'],1
2025-08-21T04:19:00.000000,120,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-21T05:47:00.000000,077,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T05:47:00.000000,077,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T05:53:00.000000,075,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T05:53:00.000000,075,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T06:05:00.000000,075,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T06:05:00.000000,077,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T06:41:00.000000,055,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T06:41:00.000000,055,Dilution Cycle Started,Cycle #1 for VAV '10',['tvoc'],1
2025-08-21T06:41:00.000000,055,VAV Action,VAV '10' airflow not at max. Setting to maximum,['tvoc'],1
2025-08-21T06:49:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T06:49:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['tvoc'],1
2025-08-21T06:49:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-21T06:53:00.000000,097,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T06:53:00.000000,097,Dilution Cycle Started,Cycle #1 for VAV '32',['tvoc'],1
2025-08-21T06:53:00.000000,097,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-21T07:01:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T07:01:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['tvoc'],1
2025-08-21T07:01:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-21T07:08:00.000000,073,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T07:08:00.000000,073,Branch A Skipped,No VAV mapping found,['tvoc'],1
2025-08-21T07:10:00.000000,077,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:10:00.000000,077,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:16:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-21T07:16:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['tvoc'],1
2025-08-21T07:16:00.000000,070,VAV Action,VAV '27' airflow not at max. Setting to maximum,['tvoc'],1
2025-08-21T07:17:00.000000,062,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T07:17:00.000000,075,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:17:00.000000,075,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:18:00.000000,117,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:18:00.000000,117,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:25:00.000000,053,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:25:00.000000,053,Warming Cycle Started,Cycle #1 for VAV '14',['temp'],1
2025-08-21T07:25:00.000000,053,VAV Action (Warming),VAV '14' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:25:00.000000,067,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:25:00.000000,067,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:26:00.000000,051,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:26:00.000000,051,Warming Cycle Started,Cycle #1 for VAV '16',['temp'],1
2025-08-21T07:26:00.000000,051,VAV Action (Warming),VAV '16' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:26:00.000000,067,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T07:31:00.000000,060,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:31:00.000000,060,Warming Cycle Started,Cycle #1 for VAV '06',['temp'],1
2025-08-21T07:31:00.000000,060,VAV Action (Warming),VAV '06' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:32:00.000000,085,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:32:00.000000,085,Warming Cycle Started,Cycle #1 for VAV '29',['temp'],1
2025-08-21T07:32:00.000000,085,VAV Action (Warming),VAV '29' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:33:00.000000,044,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:33:00.000000,044,Warming Cycle Started,Cycle #1 for VAV '12',['temp'],1
2025-08-21T07:33:00.000000,044,VAV Action (Warming),VAV '12' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:34:00.000000,052,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:34:00.000000,052,Warming Cycle Started,Cycle #1 for VAV '15',['temp'],1
2025-08-21T07:34:00.000000,052,VAV Action (Warming),VAV '15' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:34:00.000000,095,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:34:00.000000,095,Warming Cycle Started,Cycle #1 for VAV '34',['temp'],1
2025-08-21T07:34:00.000000,095,VAV Action (Warming),VAV '34' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:37:00.000000,071,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:37:00.000000,071,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:39:00.000000,049,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:39:00.000000,049,Warming Cycle Started,Cycle #1 for VAV '21',['temp'],1
2025-08-21T07:39:00.000000,049,VAV Action (Warming),VAV '21' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:40:00.000000,042,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:40:00.000000,042,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:42:00.000000,094,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:42:00.000000,094,Warming Cycle Started,Cycle #1 for VAV '36',['temp'],1
2025-08-21T07:42:00.000000,094,VAV Action (Warming),VAV '36' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:43:00.000000,058,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:43:00.000000,058,Warming Cycle Started,Cycle #1 for VAV '01a',['temp'],1
2025-08-21T07:43:00.000000,058,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-21T07:43:00.000000,078,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:43:00.000000,078,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:44:00.000000,101,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:44:00.000000,101,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:45:00.000000,050,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:45:00.000000,050,Warming Cycle Started,Cycle #1 for VAV '17',['temp'],1
2025-08-21T07:45:00.000000,050,VAV Action (Warming),VAV '17' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:50:00.000000,057,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:50:00.000000,057,Warming Cycle Started,Cycle #1 for VAV '08',['temp'],1
2025-08-21T07:50:00.000000,057,VAV Action (Warming),VAV '08' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:50:00.000000,071,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T07:51:00.000000,111,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:51:00.000000,111,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:54:00.000000,059,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:54:00.000000,059,Warming Cycle Started,Cycle #1 for VAV '01b',['temp'],1
2025-08-21T07:54:00.000000,059,VAV Action (Warming),VAV '01b' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T07:56:00.000000,120,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:56:00.000000,120,Warming Cycle Started,Cycle #1 for VAV '04',['temp'],1
2025-08-21T07:56:00.000000,120,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-21T07:56:00.000000,071,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:56:00.000000,071,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T07:59:00.000000,093,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T07:59:00.000000,093,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T08:01:00.000000,062,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:01:00.000000,062,Warming Cycle Started,Cycle #1 for VAV '05',['temp'],1
2025-08-21T08:01:00.000000,062,VAV Action (Warming),VAV '05' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T08:02:00.000000,047,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:02:00.000000,047,Warming Cycle Started,Cycle #1 for VAV '19',['temp'],1
2025-08-21T08:02:00.000000,047,VAV Action (Warming),VAV '19' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T08:07:00.000000,097,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:07:00.000000,097,Warming Cycle Started,Cycle #1 for VAV '32',['temp'],1
2025-08-21T08:07:00.000000,097,VAV Action (Warming),VAV '32' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T08:08:00.000000,096,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:08:00.000000,096,Warming Cycle Started,Cycle #1 for VAV '35',['temp'],1
2025-08-21T08:08:00.000000,096,VAV Action (Warming),VAV '35' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T08:09:00.000000,067,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:09:00.000000,067,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-21T08:09:00.000000,071,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T08:10:00.000000,067,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-21T08:14:00.000000,086,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:14:00.000000,086,Warming Cycle Started,Cycle #1 for VAV '28',['temp'],1
2025-08-21T08:14:00.000000,086,VAV Action (Warming),VAV '28' not at min. Decreasing flow setpoint by 10%,['temp'],1
2025-08-21T08:17:00.000000,045,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:17:00.000000,045,Warming Cycle Started,Cycle #1 for VAV '13',['temp'],1
2025-08-21T08:17:00.000000,045,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-21T08:21:00.000000,056,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:21:00.000000,056,Warming Cycle Started,Cycle #1 for VAV '09',['temp'],1
2025-08-21T08:21:00.000000,056,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-21T08:23:00.000000,066,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:23:00.000000,066,Warming Cycle Started,Cycle #1 for VAV '30',['temp'],1
2025-08-21T08:23:00.000000,066,CHW Valve Action (Warming),VAV at min. Decreasing Chilled Water Valve position by 5%,['temp'],1
2025-08-21T08:29:00.000000,046,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-21T08:29:00.000000,046,Warming Cycle Started,Cycle #1 for VAV '18',['temp'],1
